Label,CPI Inflation,Core CPI Inflation,PCE Inflation,Core PCE Inflation
09/01,0.355375285146603,0.367513503977328,0.314750337858752,0.329509796604644
09/05,0.446524301559672,0.367513503977328,0.378936029991843,0.329509796604644
09/06,0.375377684166245,0.367513503977328,0.328835710097764,0.329509796604644
09/07,0.375377684166245,0.367513503977328,0.328835710097764,0.329509796604644
09/08,0.375377684166245,0.367513503977328,0.328835710097764,0.329509796604644
