Friday_of_Week,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
06/20/1986,-0.515745481466612,0.172706986690631,-0.427049944276655,-0.593281025295516,-0.315694535348693,0.804362405643307
06/27/1986,-0.500944204364631,0.231406626717829,-0.430009006193664,-0.560990833587258,-0.278327099807804,0.801154276597443
07/04/1986,-0.496043522370489,0.260144141441868,-0.440765718887989,-0.531664322721159,-0.238604948301153,0.798070484873777
07/11/1986,-0.502400685947451,0.25276149224068,-0.459164645913199,-0.50776601566211,-0.196975046603711,0.795093309356543
07/18/1986,-0.520282786028089,0.206660851465789,-0.484914272853274,-0.490864019291808,-0.15365698473213,0.792198290531504
07/25/1986,-0.546683539370118,0.128471140377503,-0.515031854720113,-0.481704435341678,-0.108812161143299,0.789361657364548
08/01/1986,-0.577450163047999,0.0301650437373856,-0.54560333373043,-0.480443137642474,-0.0624405578949139,0.786558139979243
08/08/1986,-0.607291484698455,-0.072833380165724,-0.572355488038298,-0.485941485125226,-0.0146525764982172,0.783767199573097
08/15/1986,-0.632840890676836,-0.16530327206831,-0.591854896258086,-0.497255131800801,0.0344538602692725,0.780977139657241
08/22/1986,-0.64956308973989,-0.231259624361318,-0.600465185525552,-0.512384858954658,0.0847069511023177,0.77818874432078
08/29/1986,-0.654884111869288,-0.261297083553447,-0.596463494482972,-0.528965053605503,0.13585735874768,0.775419306216294
09/05/1986,-0.648676677157028,-0.254560987104325,-0.58072614623556,-0.544436045461082,0.187636292481719,0.772704406624036
09/12/1986,-0.632475451008209,-0.216304902717769,-0.556091996104229,-0.556099996705285,0.239561841093898,0.770100334932622
09/19/1986,-0.612253417544827,-0.165678630330987,-0.529289243362825,-0.561921725292752,0.291147533939712,0.767685477655572
09/26/1986,-0.592215346974689,-0.117720751985267,-0.504801594983504,-0.56057720241785,0.341800628131378,0.765558518362231
10/03/1986,-0.576502404925478,-0.0842687858259477,-0.486537071660432,-0.551607083503609,0.390916390590919,0.763829130668385
10/10/1986,-0.568248893478495,-0.0734924465992717,-0.477194946290697,-0.535280566050619,0.43793797020157,0.762639336017988
10/17/1986,-0.566981463051683,-0.0819760011255431,-0.476067311206393,-0.512265744359869,0.482198972293838,0.762117859581137
10/24/1986,-0.569745977165866,-0.100569225072544,-0.480528287900174,-0.483519265625989,0.523193377188279,0.76239651210629
10/31/1986,-0.574558465409506,-0.123511853361878,-0.488759909787742,-0.450402582601215,0.560160368954909,0.763597193022922
11/07/1986,-0.578939942813046,-0.144889025721849,-0.498872968198495,-0.414001186135526,0.592235388182231,0.765824277153961
11/14/1986,-0.581797340874856,-0.161419384860309,-0.50905178054287,-0.376761558050664,0.61844907485639,0.769158394880027
11/21/1986,-0.580789463875859,-0.168986271465535,-0.516870214699077,-0.34000414133401,0.637898220656425,0.773656873006414
11/28/1986,-0.575533723179042,-0.165590332838102,-0.521019546770956,-0.305319599559707,0.649608398784423,0.779352064411523
12/05/1986,-0.565452011066643,-0.149256049197465,-0.520295652557982,-0.273734070781017,0.652925283354637,0.78624829567378
12/12/1986,-0.551170330303431,-0.123234463803024,-0.515199195078118,-0.245502133797629,0.64732383161455,0.794317731430121
12/19/1986,-0.533730878525354,-0.0926327313671289,-0.506419510435207,-0.220755880163987,0.632717124349955,0.803491123780946
12/26/1986,-0.516238686650735,-0.0676032442883981,-0.496538138749077,-0.199616508272743,0.609357481272602,0.813655744047145
01/02/1987,-0.503923465900517,-0.0618945005658122,-0.489851736185937,-0.182441892622903,0.577808754653225,0.824662237813596
01/09/1987,-0.497913533180986,-0.0754220789348845,-0.486606568646341,-0.169599361910317,0.539058555990323,0.83633640261589
01/16/1987,-0.498111777527202,-0.101923437396045,-0.485325048316124,-0.161870525457107,0.494393005236341,0.848460169098309
01/23/1987,-0.502182620082403,-0.131214500673481,-0.483464532313784,-0.159230167439096,0.445358475776368,0.860845994016622
01/30/1987,-0.506962308135126,-0.152065146257328,-0.477761251003082,-0.161397089327914,0.393461514509295,0.873306921357991
02/06/1987,-0.508030470590307,-0.157853894034656,-0.46417460470974,-0.167757910548152,0.340230784573478,0.885671738065361
02/13/1987,-0.502938696306829,-0.150891950932163,-0.441080512076935,-0.177348791368704,0.287075066288144,0.897787266460376
02/20/1987,-0.489119197730162,-0.137284837274689,-0.405977311078973,-0.189552011166522,0.235056859331684,0.909513242431484
02/27/1987,-0.46644030280512,-0.126597335945906,-0.358858089122273,-0.203901689326871,0.184998236076134,0.920716373201196
03/06/1987,-0.43155969495845,-0.117278916210091,-0.296848973661821,-0.219896341547174,0.137531585528838,0.931268666332858
03/13/1987,-0.378303885062775,-0.0967376989290941,-0.21471468646141,-0.236972109459173,0.0930717769146058,0.941042882987844
03/20/1987,-0.302946920398584,-0.0512264086130986,-0.109259036106555,-0.254347652225785,0.0519577799042133,0.949910192048857
03/27/1987,-0.204631281907213,0.0285527716472775,0.0189207298751922,-0.27099948848542,0.0143484496735827,0.95774367727362
04/03/1987,-0.0855954128487765,0.147326283731278,0.166931756058196,-0.285883570949946,-0.0196705552330928,0.96440734529484
04/10/1987,0.045580901463849,0.299034554594202,0.325717445230972,-0.297961126085186,-0.0500470341462863,0.9697501135479
04/17/1987,0.180385138569759,0.474361353505534,0.486351152089677,-0.306695968884939,-0.0769263270887376,0.973641414720349
04/24/1987,0.30747165373397,0.657900479315101,0.637006819721289,-0.311779973185263,-0.100396661163677,0.975965399298926
05/01/1987,0.417601618010504,0.834180181252884,0.767729646987961,-0.313007716298645,-0.120762098404495,0.976628400139146
05/08/1987,0.508671125981555,0.995219362403718,0.875025099256788,-0.310490877266992,-0.13823893496147,0.975581498220837
05/15/1987,0.573514721882557,1.11974346535619,0.951294689892909,-0.304556465943799,-0.153132209891725,0.972818137241352
05/22/1987,0.611891122766814,1.19885249416067,0.99620030873334,-0.295743495405105,-0.165724273900171,0.968371506931414
05/29/1987,0.617095372758872,1.21354714451461,1.00306335683823,-0.284995901467956,-0.176040688186813,0.962315319597109
06/05/1987,0.592925608211869,1.17094817906854,0.976374246282346,-0.273595485527484,-0.184166930748227,0.954764120092185
06/12/1987,0.544500763878935,1.08710235456578,0.921751727410932,-0.262973799083101,-0.189643626339124,0.945879439330902
06/19/1987,0.477126377366529,0.979772133595384,0.845246507112099,-0.2545142244827,-0.191803949172381,0.935874900233909
06/26/1987,0.403419223448783,0.874300135702414,0.758159166447517,-0.249381120533757,-0.189725073313091,0.925008603630688
07/03/1987,0.329246916083806,0.781054773337963,0.669474121365837,-0.248318780452823,-0.182197291447797,0.913555399607414
07/10/1987,0.25885393400954,0.695564581541251,0.583280555327265,-0.251828060264045,-0.167716248403515,0.901836412123803
07/17/1987,0.189832508961794,0.603385154579064,0.5010258825789,-0.25996651464084,-0.145056694311002,0.890128041081915
07/24/1987,0.121768734170564,0.497408281504856,0.424426336104235,-0.272111744841435,-0.11285064950584,0.878682390051221
07/31/1987,0.0597312843004436,0.385333383773291,0.359431422264691,-0.287131600527221,-0.0700320042554902,0.867710879850798
08/07/1987,0.0118970542978611,0.287958213133785,0.314342921795231,-0.303540645967352,-0.0158557635483261,0.857383053738292
08/14/1987,-0.0144684409183599,0.224602493440731,0.295975058415921,-0.319069492537398,0.0499842043970351,0.847829993935249
08/21/1987,-0.00641542392215423,0.21829054932299,0.314870594423797,-0.331679628812305,0.127308407446898,0.839153288377375
08/28/1987,0.0379272584545879,0.269299824533029,0.371577320697318,-0.339384742113296,0.215372362355783,0.831428581878199
09/04/1987,0.117621865980922,0.372396284693583,0.465588831712626,-0.340621945813224,0.312835808137875,0.824708434788938
09/11/1987,0.223209018577355,0.511931862228743,0.586678931840465,-0.3345825673775,0.417828431032592,0.819024206181818
09/18/1987,0.349815825862228,0.686323388389442,0.729454923013877,-0.320835913860885,0.527936385351529,0.814387575386599
09/25/1987,0.49075336212549,0.894735332316939,0.88621026937024,-0.299472211123026,0.640066824407517,0.810797920894228
10/02/1987,0.641292264887525,1.13576439777615,1.0507788393518,-0.271306258904913,0.750779619489052,0.808248319697427
10/09/1987,0.789694801838181,1.3820989642255,1.20940295453685,-0.237843753520165,0.856397041068116,0.806733518604086
10/16/1987,0.923994852876288,1.5976285600765,1.3498692314018,-0.201235612101546,0.952856641444377,0.806235360738573
10/23/1987,1.03175719356589,1.74694313601885,1.45972614459343,-0.163949648516717,1.03727193011344,0.806736254794775
10/30/1987,1.10377336363992,1.80159384534324,1.52976105480379,-0.129090566683283,1.10686470711071,0.808207631241705
11/06/1987,1.13307446026239,1.76526590686608,1.55630139127618,-0.0990731458648602,1.16049513179901,0.810607540027451
11/13/1987,1.13077179679863,1.68361325303287,1.54993874418474,-0.0752197061913467,1.19812313275776,0.813878038974552
11/20/1987,1.10834285612124,1.60070487163742,1.522219744877,-0.0578782610270708,1.22034810714027,0.817947284374151
11/27/1987,1.07212237946045,1.54242512185936,1.47909106877249,-0.0464463412761105,1.228480300617,0.822730056924191
12/04/1987,1.02834392889334,1.51448436471327,1.42574103013232,-0.0397787602121714,1.22409753506022,0.82812723548879
12/11/1987,0.972233636682678,1.48497227427022,1.35639872839298,-0.0365641161781692,1.20888248012649,0.834023696738405
12/18/1987,0.905415913979602,1.43383890921343,1.27247210012868,-0.0355900988353848,1.18455668369858,0.840284310748164
12/25/1987,0.824174815412193,1.33913338539814,1.17068547758724,-0.0360519703055721,1.15270462844262,0.846752294781864
01/01/1988,0.732294587389133,1.2059911166025,1.05561424844447,-0.0374012371401416,1.11488597517467,0.853252360322701
01/08/1988,0.635070306578406,1.05487244776166,0.933395776393884,-0.0391826429751994,1.07240519802283,0.85960139285854
01/15/1988,0.540567936320283,0.912414648158675,0.813365770575419,-0.0411880359134284,1.02641066321166,0.865595733755768
01/22/1988,0.450630140838747,0.786569466765436,0.6983737360147,-0.0435519402082417,0.977765673295588,0.871068276451463
01/29/1988,0.367782903906952,0.679642477222896,0.592471366153841,-0.0467133949194617,0.92709109856741,0.875867186618709
02/05/1988,0.292454445882437,0.584563616590293,0.497578139233864,-0.0511639271018911,0.875194578670146,0.879873205313922
02/12/1988,0.227342172809358,0.497370091128381,0.416858299534708,-0.0571475066855154,0.822702006456045,0.883003428550725
02/19/1988,0.174566615586329,0.421190679789964,0.353644460470742,-0.0650752702392928,0.770365500918503,0.885208239433289
02/26/1988,0.135379883885229,0.361706890989674,0.309065929041365,-0.0747606601159703,0.719006980654227,0.886466876401931
03/04/1988,0.112382447823975,0.32745071254593,0.285111790029871,-0.0857267621467011,0.669273984798413,0.88678655205622
03/11/1988,0.105867444405314,0.322669828000054,0.280996806319745,-0.097290444771798,0.6217488480057,0.886200767078052
03/18/1988,0.115147540891918,0.344701931307858,0.294884655538416,-0.108799634855605,0.576959259434488,0.884770144955054
03/25/1988,0.134704616658766,0.380410648192106,0.320220473146688,-0.119649792821924,0.535156355803073,0.88258175515005
04/01/1988,0.162172137638136,0.424168324359649,0.35367036555037,-0.129321574337053,0.496683120144991,0.879741380687094
04/08/1988,0.193413161143915,0.468873124433976,0.390443510075919,-0.137457357452221,0.461648505284159,0.876362574980934
04/15/1988,0.2220029218396,0.508862946935597,0.423947173616835,-0.144021453245231,0.430187240033945,0.872575207296531
04/22/1988,0.245930014250241,0.544727272458236,0.451955153623197,-0.149112526472758,0.402197388623106,0.868499453653092
04/29/1988,0.260645617134768,0.570096810514402,0.469886896484986,-0.152957369181929,0.377619905617052,0.864246984331835
05/06/1988,0.266095470469522,0.583370217120431,0.477729738266662,-0.155851924317936,0.356214722007153,0.859923210494031
05/13/1988,0.263905083163418,0.584469897558962,0.477410439177097,-0.158381887659929,0.337664639820796,0.855622925822177
05/20/1988,0.255767105427606,0.573145571162419,0.471142061837823,-0.160929267483147,0.321667174593087,0.851430426665985
05/27/1988,0.245936486118315,0.555360717801589,0.46348113010891,-0.16376623292643,0.307842594814608,0.84742059989554
06/03/1988,0.239612814284527,0.542249941377364,0.460123943670534,-0.167128682732438,0.295887337438978,0.843658484655159
06/10/1988,0.239492736333985,0.539721896964686,0.463912132556983,-0.171055725232764,0.285516768910735,0.840199272217459
06/17/1988,0.247830896228247,0.55211343115857,0.477177317425568,-0.17543559954082,0.27648575811885,0.837088896464316
06/24/1988,0.265067599019667,0.578327341650419,0.50029883424326,-0.180060826879729,0.268571785325355,0.834363229853712
07/01/1988,0.289635439430522,0.612982500517295,0.531424822973018,-0.184507976472155,0.261652053874317,0.832049557425027
07/08/1988,0.317782385648468,0.648328094364294,0.566546288961613,-0.188258307172924,0.255470117557582,0.830169806118675
07/15/1988,0.346335499939043,0.682171201284751,0.602273036562101,-0.190849865856603,0.249851453219298,0.828738498995224
07/22/1988,0.372367484772381,0.711989121847284,0.634850317090852,-0.191506059597375,0.24473166897971,0.82775600944809
07/29/1988,0.39222094400352,0.734277082421379,0.659768345250282,-0.189576310253458,0.240098371140143,0.827214660142359
08/05/1988,0.404763507869213,0.747244259136163,0.674765305537739,-0.184390558141752,0.23605474628515,0.827092939098418
08/12/1988,0.407863064234347,0.743312198870797,0.676747664533818,-0.175699210958097,0.232703585827821,0.827353410192249
08/19/1988,0.40051155860811,0.715193539221711,0.663849039846207,-0.163104259881464,0.23022873815719,0.827945054929583
08/26/1988,0.38280983614418,0.660287558178732,0.636254128094834,-0.146997870238651,0.228608250714846,0.828804132623905
09/02/1988,0.358167585267665,0.587858793880995,0.597967731653772,-0.128101167881743,0.227817677970095,0.829854912380605
09/09/1988,0.329358471080256,0.509623238646804,0.552840461676077,-0.107539611863917,0.227768234334053,0.8310108059381
09/16/1988,0.301661400312918,0.443864019220238,0.507900728889783,-0.0868139918386966,0.228363711002288,0.832173690817394
09/23/1988,0.278534714428753,0.399514988179924,0.467924908000942,-0.0673185256166568,0.229582906138608,0.833234967162111
09/30/1988,0.259762939607661,0.375208647989841,0.434130925061019,-0.0503342587200308,0.231319728845439,0.834080111229382
10/07/1988,0.243516815480312,0.360611195983021,0.405783467688904,-0.0368076994400895,0.233443400872444,0.834591181562266
10/14/1988,0.227829208557628,0.343906556604742,0.381483078379647,-0.0269836250642045,0.235653455419762,0.83464428464823
10/21/1988,0.211404692451212,0.318621901858012,0.359967031470775,-0.0206461182073341,0.237743625023789,0.834136936815662
10/28/1988,0.194843363485871,0.287368324593064,0.34134905540069,-0.0171026053972086,0.239453025912081,0.832980249082044
11/04/1988,0.179823353278783,0.258268454685094,0.326210204398936,-0.0151498794875204,0.240643865119947,0.831108442118492
11/11/1988,0.168624347997023,0.24060153012794,0.315421045109566,-0.0134320362710773,0.241227099716543,0.82848534600308
11/18/1988,0.161622261307098,0.236237649360308,0.307952048087735,-0.0105423009794945,0.241300577469531,0.825103808930645
11/25/1988,0.158708078722196,0.242595768175413,0.302704021462039,-0.00553634339607916,0.240784815547723,0.820984313624808
12/02/1988,0.157591863629052,0.250609344573506,0.296961996440401,0.00217160786059176,0.239587831210551,0.816175402046875
12/09/1988,0.157699057684943,0.253921779055195,0.29029878595597,0.0126063563715958,0.237503603468215,0.81075316346891
12/16/1988,0.157456752794389,0.250464013749532,0.282261733022977,0.0250796592031962,0.234234810799581,0.804823323235377
12/23/1988,0.158321816299073,0.245092532641327,0.275114568348853,0.0389040286784685,0.229612894230339,0.798521839989633
12/30/1988,0.159660663319143,0.240760568540665,0.26955165124832,0.0532222618845448,0.223359170787345,0.792007847551819
01/06/1989,0.163096631573012,0.241628984268031,0.268168011473856,0.0673192719417717,0.21545364996475,0.785453108798621
01/13/1989,0.169645830241558,0.246722792417447,0.272870579462603,0.0807280158062389,0.205892181133559,0.779051546854042
01/20/1989,0.180575187556894,0.255212310794284,0.285858469582991,0.0931516319935852,0.194654284538658,0.772972366157865
01/27/1989,0.199737419530587,0.270863801410831,0.310986000554366,0.104702516084421,0.18173919655539,0.76737016865865
02/03/1989,0.231083341360029,0.302789768679084,0.352181470898798,0.115774433347141,0.167315446756234,0.762373063370291
02/10/1989,0.277552201812738,0.360702906388545,0.411792265025551,0.126814912485476,0.151539243454472,0.758075495068114
02/17/1989,0.340614952387395,0.452251683790575,0.489723928372591,0.13871378949368,0.134925209448585,0.754538852646445
02/24/1989,0.416598460050947,0.572542351864332,0.580504031243463,0.152196920236013,0.118144288315083,0.751793783361753
03/03/1989,0.501060496949652,0.711225767013364,0.677900767488703,0.167797129888759,0.102002795374217,0.749839844327361
03/10/1989,0.584685317098097,0.845535394260579,0.770645969357763,0.1855597587,0.087465953099822,0.748645990726227
03/17/1989,0.660070279722208,0.95889542212295,0.850054564971914,0.205156650425937,0.0751205100822622,0.748149131269508
03/24/1989,0.718570723336256,1.03643041966766,0.906699201541344,0.225891979975559,0.0654075300953613,0.748253958651342
03/31/1989,0.753990842265036,1.07274457063167,0.934544282460462,0.246691264010131,0.0584542445952715,0.748839956520766
04/07/1989,0.764054400499472,1.07149649455549,0.932329210659895,0.266364759917667,0.0541074452166269,0.74977359471437
04/14/1989,0.747610327349766,1.03709635693412,0.90093372758612,0.283775673222133,0.0519762087489504,0.750899660487265
04/21/1989,0.704554385334202,0.969333278214145,0.841996317676236,0.298247564670349,0.0517929487372187,0.752075794203786
04/28/1989,0.643295829562367,0.875191727476613,0.764944916756072,0.309643815705776,0.0530549480417309,0.753168001087482
05/05/1989,0.567255893320085,0.755250691406841,0.675928084778837,0.317837208203576,0.0553733399281758,0.75405570491796
05/12/1989,0.487673399436281,0.621332658074155,0.584744957148801,0.323793173956403,0.0581731259363288,0.754637074911676
05/19/1989,0.41275854802728,0.489013273215188,0.499789301162131,0.328346433004656,0.0609974368919959,0.754829602174671
05/26/1989,0.352027923196739,0.381496418385667,0.430009882909846,0.332334218331529,0.0633941057695566,0.754569302230474
06/02/1989,0.310363398532035,0.31552778297556,0.379621344400153,0.336481236879631,0.0651260769860488,0.753811612587711
06/09/1989,0.28782989163494,0.295771096099579,0.348210366076312,0.341267008712274,0.066072561746479,0.752531523638153
06/16/1989,0.279404815768756,0.310108521426319,0.330919541603118,0.346839925254208,0.0661234612145089,0.750724186631479
06/23/1989,0.277896366190386,0.334796161848497,0.32053168674897,0.353089142935236,0.0653760575043342,0.748405672743422
06/30/1989,0.27494370417027,0.342210145248886,0.309225458191602,0.35960824526605,0.0637229138823886,0.745609192519649
07/07/1989,0.266124835779062,0.317575193068121,0.293168543116969,0.36593001818377,0.060957692715981,0.742380869032875
07/14/1989,0.248975000922959,0.256490054604508,0.270302946125534,0.371845108297894,0.0569798848317219,0.738783583310881
07/21/1989,0.228157444295815,0.178436427830294,0.245635414444395,0.377280872377064,0.0518155503037818,0.734887155430755
07/28/1989,0.20939734271443,0.108064580291242,0.224991857304706,0.38254916262566,0.0457442235588446,0.730766843558616
08/04/1989,0.196512041067053,0.0647166993742238,0.212388847532754,0.387885828093697,0.0391559532139233,0.726503884494184
08/11/1989,0.196153117882977,0.0647569138855634,0.213188723299318,0.394414545774556,0.0325407063236865,0.722182598638766
08/18/1989,0.20837765499907,0.105892813681847,0.227555143340945,0.402304980721709,0.0266040787212461,0.717888070827297
08/25/1989,0.232433647986047,0.17816532287549,0.25378496502621,0.412131802626563,0.0217585563144784,0.713705317848649
09/01/1989,0.265769254904628,0.269537069182058,0.288744887558923,0.424049063174285,0.0184299382925326,0.709717273613307
09/08/1989,0.303226242489233,0.366791508979178,0.326579755087203,0.438132755486841,0.017036339857447,0.706002799902129
09/15/1989,0.340551873820677,0.459185356648671,0.362416802758647,0.454179657532069,0.0180090795449951,0.702634547528956
09/22/1989,0.371067270865079,0.535755415210825,0.389217045233746,0.471720254343114,0.0216890897613152,0.69967527838951
09/29/1989,0.391035027184969,0.59000946280782,0.402976324357071,0.49016656447665,0.0283599351412357,0.69717624318919
10/06/1989,0.395600552640229,0.612003542637084,0.398725443522816,0.508863532815545,0.0382605993920163,0.695180370813904
10/13/1989,0.382324203892866,0.594342128332199,0.374398350763759,0.527095190468044,0.0514390348269088,0.693715653947179
10/20/1989,0.351807140292299,0.540892616120864,0.331197698751121,0.544205642433227,0.0678145245540944,0.692793546487979
10/27/1989,0.306833371552687,0.459980930847464,0.272425385726452,0.559818286468061,0.0874330242243053,0.692411741726893
11/03/1989,0.252566731913758,0.366191999260694,0.203950731222947,0.573650753386845,0.11019481829999,0.692547461803214
11/10/1989,0.196418717404793,0.277165283837879,0.133372533845203,0.586092886323633,0.13606303293644,0.69315300203443
11/17/1989,0.143043695899758,0.200825614680691,0.0663476255576072,0.596869827421277,0.164862564068565,0.694156040960081
11/24/1989,0.097746507440097,0.142034168678716,0.00857509838018959,0.606224749320704,0.196189923933921,0.695458799578791
12/01/1989,0.0630597158884948,0.0981737676692912,-0.0366725806428853,0.614133564145667,0.229559513388544,0.696938018504004
12/08/1989,0.0401139727023755,0.0636994242791245,-0.0676965479318252,0.620616351686892,0.264257728910683,0.698446232564928
12/15/1989,0.0284865042342061,0.0361740987637531,-0.0842193436432565,0.62558930091558,0.299359405602422,0.699810594254082
12/22/1989,0.0270752024673009,0.0151106044729239,-0.0874419920997932,0.629406193184414,0.333854370391052,0.700835065297766
12/29/1989,0.0334307611804223,-8.28664296668217e-05,-0.08035405498028,0.632717675384095,0.3665903846234,0.701307814594043
01/05/1990,0.0459828319361164,-0.00674422544830049,-0.0656414188058062,0.636434735235498,0.396472922131618,0.70100507902653
01/12/1990,0.0606605120142882,-0.00948466976809472,-0.048956476192941,0.641865220688149,0.422119060637007,0.699687837059475
01/19/1990,0.0732060921114066,-0.0152703340263832,-0.0359412528575703,0.650025056906978,0.442407800049792,0.697155778141597
01/26/1990,0.0818347469560168,-0.0272400149390609,-0.0292995585194121,0.661476946464899,0.456376953408597,0.693231012032277
02/02/1990,0.0833087941290103,-0.051107335807668,-0.0323097291618763,0.676113522417073,0.463131174343661,0.687781903817399
02/09/1990,0.0779776958987479,-0.0845580895215557,-0.0440818130978178,0.693212223294995,0.462223886062601,0.680736763460667
02/16/1990,0.0677633571593787,-0.121038299212118,-0.0614222916419726,0.711291601647606,0.453484657005889,0.672083284563289
02/23/1990,0.0560565905822689,-0.154195934825175,-0.0796060556378079,0.728869385455373,0.436987494064255,0.661866631755082
03/02/1990,0.0464945839930776,-0.177819889935268,-0.0943338620020823,0.744861665805247,0.413292510254423,0.650190356042374
03/09/1990,0.0415310423769642,-0.19018924606178,-0.102462953871134,0.758361897487109,0.383020367277963,0.637215453415261
03/16/1990,0.0439218933808603,-0.188698717364023,-0.101200109394981,0.768991024286268,0.347262620383919,0.623165642440828
03/23/1990,0.0524381451085998,-0.176686923741523,-0.0919926944468681,0.776686829910074,0.307383016468666,0.608329526933494
03/30/1990,0.0656688014643817,-0.153694093573446,-0.0764098796471633,0.781434938531514,0.265043388549776,0.593045607214116
04/06/1990,0.0809228272841117,-0.120900333110003,-0.0580129279934161,0.78366305500404,0.222217053165957,0.577682456988643
04/13/1990,0.0927124259770002,-0.0840562525273377,-0.0432043805846446,0.783827294741629,0.181159038670999,0.562659093560698
04/20/1990,0.0985856971276601,-0.0479201265192931,-0.0351943176387459,0.782359356654207,0.144006529963681,0.548340423014648
04/27/1990,0.0945673372139174,-0.022754372281252,-0.0387967392115288,0.77985942181629,0.11280375337281,0.535061134481886
05/04/1990,0.0776636433650994,-0.0185169496893536,-0.0576546954949107,0.776875357725067,0.0892803743191972,0.52309835978563
05/11/1990,0.0482918699918533,-0.0392076701489037,-0.0909392604934879,0.773421845879439,0.0748085125643765,0.51265480677829
05/18/1990,0.0085206291141883,-0.0803302743396994,-0.135966937327477,0.769360188593928,0.0702351882313346,0.503860828308883
05/25/1990,-0.0372620914925666,-0.131440514101518,-0.187736704434557,0.764608385481531,0.0760961625872058,0.496779995785117
06/01/1990,-0.0839048510664518,-0.179637466560472,-0.240723847709873,0.759236810123662,0.0925323283690371,0.491407909854815
06/08/1990,-0.125076649184316,-0.213316686769624,-0.288461941032336,0.753596414627745,0.119200042410224,0.487672600281444
06/15/1990,-0.156749948507832,-0.230667891822544,-0.32702337106992,0.748408463885184,0.155321490620905,0.485429956727761
06/22/1990,-0.177335919320752,-0.235115624457635,-0.354854160402407,0.744602990815172,0.199741721168933,0.484461910042057
06/29/1990,-0.184937656335732,-0.23021081816897,-0.370056283123105,0.743343886660099,0.250929246611264,0.48449210186441
07/06/1990,-0.180240554948475,-0.219884605116463,-0.373031727504902,0.745502029893324,0.307108402437334,0.48521882276317
07/13/1990,-0.164459930463499,-0.204368997548919,-0.36368051731472,0.751604671588735,0.366158184262443,0.486290255894334
07/20/1990,-0.137234099041941,-0.17878801452694,-0.341563104226765,0.762312116751371,0.426199635507946,0.487393608509561
07/27/1990,-0.100180348817915,-0.141867002642123,-0.308227915130724,0.778116018048602,0.485267461990365,0.488241562212106
08/03/1990,-0.0558781234580047,-0.0972444914290654,-0.26648041093379,0.79913035074068,0.541737142930887,0.488584148984146
08/10/1990,-0.00632721585620014,-0.0511370751230315,-0.21857617326531,0.825373365164471,0.593967799231978,0.488217986419656
08/17/1990,0.0437907493674279,-0.0114975992092317,-0.169998588243348,0.85662966630163,0.640867545865016,0.486985280783421
08/24/1990,0.0939867711422591,0.0220851490730738,-0.121511381434216,0.892196067882202,0.681369351793208,0.484769595876395
08/31/1990,0.143376550277116,0.0548230076125357,-0.0743309453158053,0.931060718679997,0.714838914140971,0.481495505411537
09/07/1990,0.194173041093678,0.0970941826319643,-0.0264700860138519,0.972110619319013,0.74065694494946,0.477126329681472
09/14/1990,0.245593803476514,0.154253041793996,0.0209351359060204,1.01416093187484,0.758609863037931,0.471661659413281
09/21/1990,0.296941944694487,0.22342249881648,0.066600722520704,1.05649484014341,0.768545919174893,0.465134184373605
09/28/1990,0.345463848334418,0.293435711523291,0.107406807482306,1.09850875370422,0.770412759135799,0.457600024947365
10/05/1990,0.382884493720805,0.34086739135231,0.135600006568796,1.13932028070105,0.764257362954817,0.449129738375292
10/12/1990,0.407430424079531,0.357775436731466,0.149892267492912,1.17875629011591,0.750014363166342,0.439808820045574
10/19/1990,0.419818836213229,0.345964691241334,0.151538501989424,1.21621151741419,0.727933309798841,0.42973272814816
10/26/1990,0.420741287022172,0.313020498544363,0.142634040851672,1.25084019400994,0.698046142490148,0.418998642598485
11/02/1990,0.4170204208431,0.277381615010469,0.130737490556123,1.2819573109719,0.660634185439488,0.407708752610084
11/09/1990,0.413556256006735,0.252611147779258,0.121244274830285,1.30906901720641,0.616063357608646,0.395963526841195
11/16/1990,0.41241806420019,0.243421820871864,0.116559356016194,1.33151535011583,0.564837974784322,0.383856379294962
11/23/1990,0.416582860997169,0.250260442526865,0.119794804782271,1.3489095050872,0.507525382613704,0.37147005321969
11/30/1990,0.428036335626122,0.273738502548187,0.132807784222682,1.36094721966375,0.444849767328635,0.358873387297628
12/07/1990,0.443662262684057,0.307607071438403,0.15234613564882,1.36740586423407,0.377560541948734,0.346119077730307
12/14/1990,0.464390012368049,0.354906277046216,0.178633432524826,1.36817437941479,0.306598938526478,0.333241400488616
12/21/1990,0.488760406401627,0.416907317517716,0.209601799819099,1.36299937543909,0.232858638162543,0.320251644019259
12/28/1990,0.507771542092894,0.476122180674151,0.235629917436283,1.35150134308271,0.157453351096102,0.307139325534538
01/04/1991,0.511754172757955,0.511247238301545,0.246434043776509,1.33354699418905,0.0814903291641049,0.293872564254715
01/11/1991,0.497379462170696,0.51279947219842,0.237867010269059,1.30907157230125,0.00602137207760761,0.280391844609247
01/18/1991,0.458200003917263,0.466404252193487,0.203596304818262,1.27791963230385,-0.0677882138982943,0.266629663963061
01/25/1991,0.393444891067596,0.372886205380372,0.143517770324153,1.2400546169511,-0.138958359323207,0.252507320570107
02/01/1991,0.315894316048503,0.263088575126485,0.0708315310561299,1.19571524497685,-0.206441506960695,0.237942385411638
02/08/1991,0.232340337213738,0.158357334693691,-0.00706871644327396,1.14560397919463,-0.269244968607813,0.222851351184363
